4.999999999999532596e-01,6.415955300819756455e-14,4.999999999999825140e-01
4.999999999999851785e-01,1.431388482525316253e-14,5.000000000000004441e-01
4.999999999999851230e-01,2.786673552387493496e-14,4.999999999999870104e-01
4.999999999999899525e-01,8.784823034063320837e-15,5.000000000000012212e-01
4.999999999999557576e-01,8.392320916412076340e-14,4.999999999999603095e-01
4.999999999999980571e-01,1.988169303772860842e-15,4.999999999999999445e-01
4.999999999999895639e-01,2.033731166474606452e-14,4.999999999999901190e-01
4.999999999999940048e-01,1.049819724085929571e-14,4.999999999999954481e-01
4.999999999999895639e-01,9.669508632651247774e-15,5.000000000000007772e-01
4.999999999999856781e-01,2.130136883195608107e-14,4.999999999999931166e-01
4.999999999999370504e-01,1.176213575786017156e-13,4.999999999999453770e-01
4.999999999999675815e-01,5.724267754654175051e-14,4.999999999999751310e-01
4.999999999999467093e-01,1.030086882367116528e-13,4.999999999999502620e-01
4.999999999998176459e-01,3.380589556564518448e-13,4.999999999998442912e-01
4.999999999999876210e-01,1.368208155920253319e-14,4.999999999999986677e-01
4.999999999999480416e-01,9.712381288296160023e-14,4.999999999999548139e-01
4.999999999999901190e-01,1.677058609277741925e-14,4.999999999999931166e-01
4.999999999999850120e-01,1.940170725663212558e-14,4.999999999999955591e-01
4.999999999999906741e-01,1.574286341276558991e-14,4.999999999999935607e-01
4.999999999999958922e-01,6.443277242906414978e-15,4.999999999999976685e-01
4.999999999999351630e-01,1.239642059995491719e-13,4.999999999999408806e-01
4.999999999999825695e-01,3.432586085002293639e-14,4.999999999999830691e-01
4.999999999999539257e-01,8.583001708938171651e-15,5.000000000000375255e-01
4.999999999999655831e-01,2.262645085790167942e-15,5.000000000000321965e-01
4.999999999999896749e-01,1.777197471000179454e-14,4.999999999999925615e-01
4.999999999999794609e-01,1.605853359646858723e-14,5.000000000000045519e-01
4.999999999999904521e-01,8.178835136800567405e-15,5.000000000000013323e-01
4.999999999999960587e-01,2.751353187717129869e-15,5.000000000000012212e-01
4.999999999999960587e-01,3.283721572669002161e-15,5.000000000000006661e-01
4.999999999999569789e-01,7.507426837779390998e-14,4.999999999999679146e-01
4.999999999999694689e-01,5.380152112999969474e-14,4.999999999999767963e-01
4.999999999999887867e-01,2.144998361838661779e-14,4.999999999999897304e-01
4.999999999995395350e-01,7.064538336155799148e-13,4.999999999997540301e-01
4.999999999999857891e-01,2.015483435795355457e-14,4.999999999999940048e-01
4.999999999999987788e-01,2.415942625721925947e-15,4.999999999999987788e-01
4.999999999999864553e-01,2.588168423168417756e-14,4.999999999999876210e-01
4.999999999999447664e-01,1.023435910237721400e-13,4.999999999999528710e-01
4.999999999999015232e-01,1.060022607057010563e-13,4.999999999999925060e-01
4.999999999999287237e-01,8.637765034985206220e-14,4.999999999999849010e-01
4.999999999999513167e-01,9.731036442546184396e-14,4.999999999999513722e-01
4.999999999998723244e-01,2.227991906269440129e-13,4.999999999999049094e-01
4.999999999999678035e-01,5.614047065219770652e-14,4.999999999999760192e-01
4.999999999999117373e-01,1.652189556669660115e-13,4.999999999999230060e-01
